Trial.source,Drug_1,canSAR_target_1,Drug_1_target_uniprots,InChI_1,InChIKey_1,SMILES_1,Drug_2,canSAR_target_2,Drug_2_target_uniprots,InChI_2,InChIKey_2,SMILES_2,Patient.population,Disease,Phase,PMID,Results,NCT.Number,Title,Acronym,URL
clinicaltrials.gov,panobinostat,523996,Q9BY41;Q969S8;O15379;P56524;Q8WUI4;Q9UQL6;Q9UKV0;Q13547;Q92769;Q9UBN7;Q96DB2,"InChI=1S/C21H23N3O2/c1-15-18(19-4-2-3-5-20(19)23-15)12-13-22-14-17-8-6-16(7-9-17)10-11-21(25)24-26/h2-11,22-23,26H,12-14H2,1H3,(H,24,25)/b11-10+",FPOHNWQLNRZRFC-ZHACJKMWSA-N,Cc1[nH]c2ccccc2c1CCNCc3ccc(\C=C\C(=O)NO)cc3,sorafenib,1857,O00444;O14578;O14965;O15146;O15197;O15264;O43318;O43353;O94804;O94921;O95819;P00519;P04049;P04629;P06213;P06239;P06241;P07333;P07948;P07949;P08631;P08908;P09619;P09769;P10721;P11362;P12931;P15056;P16234;P17948;P21709;P21802;P22607;P24941;P28223;P28335;P29317;P29320;P29322;P29323;P30530;P33981;P34913;P34969;P35590;P35916;P35968;P36888;P37173;P41240;P41595;P42684;P42685;P45984;P47898;P48729;P49336;P49759;P50406;P50613;P52333;P53667;P53671;P53778;P54756;P54760;P54762;P54764;Q00526;Q00535;Q00537;Q02750;Q02763;Q08345;Q12866;Q13163;Q13470;Q15375;Q15759;Q16288;Q16539;Q16620;Q16832;Q32MK0;Q56UN5;Q59H18;Q7L7X3;Q86Z02;Q8IVW4;Q8NE63;Q8TD08;Q8WXR4;Q92772;Q92918;Q96GD4;Q96Q40;Q9BUB5;Q9BWU1;Q9BYT3;Q9H1R3;Q9H2G2;Q9H2K8;Q9H2X6;Q9H3Y6;Q9H422;Q9HBH9;Q9NRP7;Q9NYL2;Q9UBE8;Q9UF33;Q9UK32;Q9UKE5;Q9UL54;Q9UQB9;Q9Y4K4,"InChI=1S/C21H16ClF3N4O3/c1-26-19(30)18-11-15(8-9-27-18)32-14-5-2-12(3-6-14)28-20(31)29-13-4-7-17(22)16(10-13)21(23,24)25/h2-11H,1H3,(H,26,30)(H2,28,29,31)",MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,,liver cancers,Phase 1,,,NCT00873002,Panobinostat and Sorafenib in Treating Patients With Liver Cancer That is Metastatic and/or Cannot Be Removed by Surgery,,https://ClinicalTrials.gov/show/NCT00873002
clinicaltrials.gov,PDR001,,,,,,sorafenib,1857,O00444;O14578;O14965;O15146;O15197;O15264;O43318;O43353;O94804;O94921;O95819;P00519;P04049;P04629;P06213;P06239;P06241;P07333;P07948;P07949;P08631;P08908;P09619;P09769;P10721;P11362;P12931;P15056;P16234;P17948;P21709;P21802;P22607;P24941;P28223;P28335;P29317;P29320;P29322;P29323;P30530;P33981;P34913;P34969;P35590;P35916;P35968;P36888;P37173;P41240;P41595;P42684;P42685;P45984;P47898;P48729;P49336;P49759;P50406;P50613;P52333;P53667;P53671;P53778;P54756;P54760;P54762;P54764;Q00526;Q00535;Q00537;Q02750;Q02763;Q08345;Q12866;Q13163;Q13470;Q15375;Q15759;Q16288;Q16539;Q16620;Q16832;Q32MK0;Q56UN5;Q59H18;Q7L7X3;Q86Z02;Q8IVW4;Q8NE63;Q8TD08;Q8WXR4;Q92772;Q92918;Q96GD4;Q96Q40;Q9BUB5;Q9BWU1;Q9BYT3;Q9H1R3;Q9H2G2;Q9H2K8;Q9H2X6;Q9H3Y6;Q9H422;Q9HBH9;Q9NRP7;Q9NYL2;Q9UBE8;Q9UF33;Q9UK32;Q9UKE5;Q9UL54;Q9UQB9;Q9Y4K4,"InChI=1S/C21H16ClF3N4O3/c1-26-19(30)18-11-15(8-9-27-18)32-14-5-2-12(3-6-14)28-20(31)29-13-4-7-17(22)16(10-13)21(23,24)25/h2-11H,1H3,(H,26,30)(H2,28,29,31)",MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,,liver cancers,Phase 1,,,NCT02988440,Study of Safety and Tolerability of PDR001 in Combination With Sorafenib and to Identify the Maximum Tolerated Dose and/or Phase 2 Dose for This Combination in Advanced Hepatocellular Patients,,https://ClinicalTrials.gov/show/NCT02988440
clinicaltrials.gov,perifosine,12580,P31749,"InChI=1S/C25H52NO4P/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-24-29-31(27,28)30-25-20-22-26(2,3)23-21-25/h25H,4-24H2,1-3H3",SZFPYBIJACMNJV-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1,sorafenib,1857,O00444;O14578;O14965;O15146;O15197;O15264;O43318;O43353;O94804;O94921;O95819;P00519;P04049;P04629;P06213;P06239;P06241;P07333;P07948;P07949;P08631;P08908;P09619;P09769;P10721;P11362;P12931;P15056;P16234;P17948;P21709;P21802;P22607;P24941;P28223;P28335;P29317;P29320;P29322;P29323;P30530;P33981;P34913;P34969;P35590;P35916;P35968;P36888;P37173;P41240;P41595;P42684;P42685;P45984;P47898;P48729;P49336;P49759;P50406;P50613;P52333;P53667;P53671;P53778;P54756;P54760;P54762;P54764;Q00526;Q00535;Q00537;Q02750;Q02763;Q08345;Q12866;Q13163;Q13470;Q15375;Q15759;Q16288;Q16539;Q16620;Q16832;Q32MK0;Q56UN5;Q59H18;Q7L7X3;Q86Z02;Q8IVW4;Q8NE63;Q8TD08;Q8WXR4;Q92772;Q92918;Q96GD4;Q96Q40;Q9BUB5;Q9BWU1;Q9BYT3;Q9H1R3;Q9H2G2;Q9H2K8;Q9H2X6;Q9H3Y6;Q9H422;Q9HBH9;Q9NRP7;Q9NYL2;Q9UBE8;Q9UF33;Q9UK32;Q9UKE5;Q9UL54;Q9UQB9;Q9Y4K4,"InChI=1S/C21H16ClF3N4O3/c1-26-19(30)18-11-15(8-9-27-18)32-14-5-2-12(3-6-14)28-20(31)29-13-4-7-17(22)16(10-13)21(23,24)25/h2-11H,1H3,(H,26,30)(H2,28,29,31)",MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,,kidney cancers,Phase 1,,,NCT00398814,Phase I Study of Perifosine + Sorafenib for Patients With Advanced Cancers,,https://ClinicalTrials.gov/show/NCT00398814
clinicaltrials.gov,RDEA119,,,,,,sorafenib,1857,O00444;O14578;O14965;O15146;O15197;O15264;O43318;O43353;O94804;O94921;O95819;P00519;P04049;P04629;P06213;P06239;P06241;P07333;P07948;P07949;P08631;P08908;P09619;P09769;P10721;P11362;P12931;P15056;P16234;P17948;P21709;P21802;P22607;P24941;P28223;P28335;P29317;P29320;P29322;P29323;P30530;P33981;P34913;P34969;P35590;P35916;P35968;P36888;P37173;P41240;P41595;P42684;P42685;P45984;P47898;P48729;P49336;P49759;P50406;P50613;P52333;P53667;P53671;P53778;P54756;P54760;P54762;P54764;Q00526;Q00535;Q00537;Q02750;Q02763;Q08345;Q12866;Q13163;Q13470;Q15375;Q15759;Q16288;Q16539;Q16620;Q16832;Q32MK0;Q56UN5;Q59H18;Q7L7X3;Q86Z02;Q8IVW4;Q8NE63;Q8TD08;Q8WXR4;Q92772;Q92918;Q96GD4;Q96Q40;Q9BUB5;Q9BWU1;Q9BYT3;Q9H1R3;Q9H2G2;Q9H2K8;Q9H2X6;Q9H3Y6;Q9H422;Q9HBH9;Q9NRP7;Q9NYL2;Q9UBE8;Q9UF33;Q9UK32;Q9UKE5;Q9UL54;Q9UQB9;Q9Y4K4,"InChI=1S/C21H16ClF3N4O3/c1-26-19(30)18-11-15(8-9-27-18)32-14-5-2-12(3-6-14)28-20(31)29-13-4-7-17(22)16(10-13)21(23,24)25/h2-11H,1H3,(H,26,30)(H2,28,29,31)",MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,,,Phase 1/2,,,NCT00785226,RDEA119 and Sorafenib Combination Dose Escalation Study,,https://ClinicalTrials.gov/show/NCT00785226
clinicaltrials.gov,refametinib,1285727,Q02750;P36507,"InChI=1S/C19H20F3IN2O5S/c1-30-15-7-13(21)16(22)18(24-14-3-2-10(23)6-12(14)20)17(15)25-31(28,29)19(4-5-19)8-11(27)9-26/h2-3,6-7,11,24,26-27H,4-5,8-9H2,1H3,(H-,25,28,29)",QXLZZQSWYQRQEM-UHFFFAOYSA-N,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1N[S+](=O)([O-])C3(CC(O)CO)CC3,sorafenib,1857,O00444;O14578;O14965;O15146;O15197;O15264;O43318;O43353;O94804;O94921;O95819;P00519;P04049;P04629;P06213;P06239;P06241;P07333;P07948;P07949;P08631;P08908;P09619;P09769;P10721;P11362;P12931;P15056;P16234;P17948;P21709;P21802;P22607;P24941;P28223;P28335;P29317;P29320;P29322;P29323;P30530;P33981;P34913;P34969;P35590;P35916;P35968;P36888;P37173;P41240;P41595;P42684;P42685;P45984;P47898;P48729;P49336;P49759;P50406;P50613;P52333;P53667;P53671;P53778;P54756;P54760;P54762;P54764;Q00526;Q00535;Q00537;Q02750;Q02763;Q08345;Q12866;Q13163;Q13470;Q15375;Q15759;Q16288;Q16539;Q16620;Q16832;Q32MK0;Q56UN5;Q59H18;Q7L7X3;Q86Z02;Q8IVW4;Q8NE63;Q8TD08;Q8WXR4;Q92772;Q92918;Q96GD4;Q96Q40;Q9BUB5;Q9BWU1;Q9BYT3;Q9H1R3;Q9H2G2;Q9H2K8;Q9H2X6;Q9H3Y6;Q9H422;Q9HBH9;Q9NRP7;Q9NYL2;Q9UBE8;Q9UF33;Q9UK32;Q9UKE5;Q9UL54;Q9UQB9;Q9Y4K4,"InChI=1S/C21H16ClF3N4O3/c1-26-19(30)18-11-15(8-9-27-18)32-14-5-2-12(3-6-14)28-20(31)29-13-4-7-17(22)16(10-13)21(23,24)25/h2-11H,1H3,(H,26,30)(H2,28,29,31)",MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,,liver cancers,Phase 2,,,NCT01915602,Refametinib in Combination With Sorafenib in RAS Mutant Hepatocellular Carcinoma (HCC),,https://ClinicalTrials.gov/show/NCT01915602
literature,resminostat,,,,,,sorafenib,1857,O00444;O14578;O14965;O15146;O15197;O15264;O43318;O43353;O94804;O94921;O95819;P00519;P04049;P04629;P06213;P06239;P06241;P07333;P07948;P07949;P08631;P08908;P09619;P09769;P10721;P11362;P12931;P15056;P16234;P17948;P21709;P21802;P22607;P24941;P28223;P28335;P29317;P29320;P29322;P29323;P30530;P33981;P34913;P34969;P35590;P35916;P35968;P36888;P37173;P41240;P41595;P42684;P42685;P45984;P47898;P48729;P49336;P49759;P50406;P50613;P52333;P53667;P53671;P53778;P54756;P54760;P54762;P54764;Q00526;Q00535;Q00537;Q02750;Q02763;Q08345;Q12866;Q13163;Q13470;Q15375;Q15759;Q16288;Q16539;Q16620;Q16832;Q32MK0;Q56UN5;Q59H18;Q7L7X3;Q86Z02;Q8IVW4;Q8NE63;Q8TD08;Q8WXR4;Q92772;Q92918;Q96GD4;Q96Q40;Q9BUB5;Q9BWU1;Q9BYT3;Q9H1R3;Q9H2G2;Q9H2K8;Q9H2X6;Q9H3Y6;Q9H422;Q9HBH9;Q9NRP7;Q9NYL2;Q9UBE8;Q9UF33;Q9UK32;Q9UKE5;Q9UL54;Q9UQB9;Q9Y4K4,"InChI=1S/C21H16ClF3N4O3/c1-26-19(30)18-11-15(8-9-27-18)32-14-5-2-12(3-6-14)28-20(31)29-13-4-7-17(22)16(10-13)21(23,24)25/h2-11H,1H3,(H,26,30)(H2,28,29,31)",MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,advanced hepatocellular carcinoma,liver cancers,Phase 1/2,26952006,"57 patients received treatment. Most common adverse events were gastrointestinal disorders, thrombocytopenia and fatigue. Median maximal histone deacetylase inhibition and highest increase in H4-acetylation matched Tmax of resminostat. Sorafenib or the Child-Pugh score did not affect typical pharmacokinetics characteristics of resminostat. Efficacy assessment as progression-free survival-rate after 6 treatment cycles (12weeks, primary endpoint) was 12.5% for resminostat and 62.5% for resminostat plus sorafenib. Median time to progression and overall survival were 1.8 and 4.1months for resminostat and 6.5 and 8.0months for the combination, respectively. Zinc finger protein 64 (ZFP64) baseline expression in blood cells was found to correlate with overall survival.",,,,
literature,S-1,,,,,,sorafenib,1857,O00444;O14578;O14965;O15146;O15197;O15264;O43318;O43353;O94804;O94921;O95819;P00519;P04049;P04629;P06213;P06239;P06241;P07333;P07948;P07949;P08631;P08908;P09619;P09769;P10721;P11362;P12931;P15056;P16234;P17948;P21709;P21802;P22607;P24941;P28223;P28335;P29317;P29320;P29322;P29323;P30530;P33981;P34913;P34969;P35590;P35916;P35968;P36888;P37173;P41240;P41595;P42684;P42685;P45984;P47898;P48729;P49336;P49759;P50406;P50613;P52333;P53667;P53671;P53778;P54756;P54760;P54762;P54764;Q00526;Q00535;Q00537;Q02750;Q02763;Q08345;Q12866;Q13163;Q13470;Q15375;Q15759;Q16288;Q16539;Q16620;Q16832;Q32MK0;Q56UN5;Q59H18;Q7L7X3;Q86Z02;Q8IVW4;Q8NE63;Q8TD08;Q8WXR4;Q92772;Q92918;Q96GD4;Q96Q40;Q9BUB5;Q9BWU1;Q9BYT3;Q9H1R3;Q9H2G2;Q9H2K8;Q9H2X6;Q9H3Y6;Q9H422;Q9HBH9;Q9NRP7;Q9NYL2;Q9UBE8;Q9UF33;Q9UK32;Q9UKE5;Q9UL54;Q9UQB9;Q9Y4K4,"InChI=1S/C21H16ClF3N4O3/c1-26-19(30)18-11-15(8-9-27-18)32-14-5-2-12(3-6-14)28-20(31)29-13-4-7-17(22)16(10-13)21(23,24)25/h2-11H,1H3,(H,26,30)(H2,28,29,31)",MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,advanced hepatocellular carcinoma,liver cancers,Phase 1,21695438,"From August 2009 to July 2010, 20 patients with advanced HCC were enrolled. The median age was 48 years (range, 29-74). Eighteen (90%) patients had hepatitis B viral infection and 19 (95%) patients were rated as Child-Pugh class A. The dose-limiting toxicities were grade 4 infection and thrombocytopenia. After a median follow-up duration of 8.6 months (range, 3.7-14.2 months), median PFS was 3.9 months (95% CI, 0.8-7.0 months) and median OS was 10.4 months (95% CI, 0-22.4 months). In pharmacokinetic analysis, there was no statistically significant drug interaction between sorafenib and S-1.",,,,
clinicaltrials.gov,selinexor,1347824,O14980,"InChI=1S/C17H11F6N7O/c18-16(19,20)11-5-10(6-12(7-11)17(21,22)23)15-26-9-30(29-15)4-1-14(31)28-27-13-8-24-2-3-25-13/h1-9H,(H,25,27)(H,28,31)/b4-1-",DEVSOMFAQLZNKR-RJRFIUFISA-N,FC(F)(F)c1cc(cc(c1)C(F)(F)F)c2ncn(\C=C/C(=O)NNc3cnccn3)n2,sorafenib,1857,O00444;O14578;O14965;O15146;O15197;O15264;O43318;O43353;O94804;O94921;O95819;P00519;P04049;P04629;P06213;P06239;P06241;P07333;P07948;P07949;P08631;P08908;P09619;P09769;P10721;P11362;P12931;P15056;P16234;P17948;P21709;P21802;P22607;P24941;P28223;P28335;P29317;P29320;P29322;P29323;P30530;P33981;P34913;P34969;P35590;P35916;P35968;P36888;P37173;P41240;P41595;P42684;P42685;P45984;P47898;P48729;P49336;P49759;P50406;P50613;P52333;P53667;P53671;P53778;P54756;P54760;P54762;P54764;Q00526;Q00535;Q00537;Q02750;Q02763;Q08345;Q12866;Q13163;Q13470;Q15375;Q15759;Q16288;Q16539;Q16620;Q16832;Q32MK0;Q56UN5;Q59H18;Q7L7X3;Q86Z02;Q8IVW4;Q8NE63;Q8TD08;Q8WXR4;Q92772;Q92918;Q96GD4;Q96Q40;Q9BUB5;Q9BWU1;Q9BYT3;Q9H1R3;Q9H2G2;Q9H2K8;Q9H2X6;Q9H3Y6;Q9H422;Q9HBH9;Q9NRP7;Q9NYL2;Q9UBE8;Q9UF33;Q9UK32;Q9UKE5;Q9UL54;Q9UQB9;Q9Y4K4,"InChI=1S/C21H16ClF3N4O3/c1-26-19(30)18-11-15(8-9-27-18)32-14-5-2-12(3-6-14)28-20(31)29-13-4-7-17(22)16(10-13)21(23,24)25/h2-11H,1H3,(H,26,30)(H2,28,29,31)",MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,,leukemia,Phase 1/2,,,NCT02530476,"Phase I/II, Study of Selective Inhibitor of Nuclear Export (SINE) Selinexor (KPT-330) + Sorafenib in Acute Myeloid Leukemia",,https://ClinicalTrials.gov/show/NCT02530476
clinicaltrials.gov,tigatuzumab,,O14763,,,,sorafenib,1857,O00444;O14578;O14965;O15146;O15197;O15264;O43318;O43353;O94804;O94921;O95819;P00519;P04049;P04629;P06213;P06239;P06241;P07333;P07948;P07949;P08631;P08908;P09619;P09769;P10721;P11362;P12931;P15056;P16234;P17948;P21709;P21802;P22607;P24941;P28223;P28335;P29317;P29320;P29322;P29323;P30530;P33981;P34913;P34969;P35590;P35916;P35968;P36888;P37173;P41240;P41595;P42684;P42685;P45984;P47898;P48729;P49336;P49759;P50406;P50613;P52333;P53667;P53671;P53778;P54756;P54760;P54762;P54764;Q00526;Q00535;Q00537;Q02750;Q02763;Q08345;Q12866;Q13163;Q13470;Q15375;Q15759;Q16288;Q16539;Q16620;Q16832;Q32MK0;Q56UN5;Q59H18;Q7L7X3;Q86Z02;Q8IVW4;Q8NE63;Q8TD08;Q8WXR4;Q92772;Q92918;Q96GD4;Q96Q40;Q9BUB5;Q9BWU1;Q9BYT3;Q9H1R3;Q9H2G2;Q9H2K8;Q9H2X6;Q9H3Y6;Q9H422;Q9HBH9;Q9NRP7;Q9NYL2;Q9UBE8;Q9UF33;Q9UK32;Q9UKE5;Q9UL54;Q9UQB9;Q9Y4K4,"InChI=1S/C21H16ClF3N4O3/c1-26-19(30)18-11-15(8-9-27-18)32-14-5-2-12(3-6-14)28-20(31)29-13-4-7-17(22)16(10-13)21(23,24)25/h2-11H,1H3,(H,26,30)(H2,28,29,31)",MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,,liver cancers,Phase 2,,,NCT01033240,CS1008- in Combination With Sorafenib Compared to Sorafenib Alone in Subjects With Advanced Liver Cancer,,https://ClinicalTrials.gov/show/NCT01033240
literature,tigatuzumab,,O14763,,,,sorafenib,1857,O00444;O14578;O14965;O15146;O15197;O15264;O43318;O43353;O94804;O94921;O95819;P00519;P04049;P04629;P06213;P06239;P06241;P07333;P07948;P07949;P08631;P08908;P09619;P09769;P10721;P11362;P12931;P15056;P16234;P17948;P21709;P21802;P22607;P24941;P28223;P28335;P29317;P29320;P29322;P29323;P30530;P33981;P34913;P34969;P35590;P35916;P35968;P36888;P37173;P41240;P41595;P42684;P42685;P45984;P47898;P48729;P49336;P49759;P50406;P50613;P52333;P53667;P53671;P53778;P54756;P54760;P54762;P54764;Q00526;Q00535;Q00537;Q02750;Q02763;Q08345;Q12866;Q13163;Q13470;Q15375;Q15759;Q16288;Q16539;Q16620;Q16832;Q32MK0;Q56UN5;Q59H18;Q7L7X3;Q86Z02;Q8IVW4;Q8NE63;Q8TD08;Q8WXR4;Q92772;Q92918;Q96GD4;Q96Q40;Q9BUB5;Q9BWU1;Q9BYT3;Q9H1R3;Q9H2G2;Q9H2K8;Q9H2X6;Q9H3Y6;Q9H422;Q9HBH9;Q9NRP7;Q9NYL2;Q9UBE8;Q9UF33;Q9UK32;Q9UKE5;Q9UL54;Q9UQB9;Q9Y4K4,"InChI=1S/C21H16ClF3N4O3/c1-26-19(30)18-11-15(8-9-27-18)32-14-5-2-12(3-6-14)28-20(31)29-13-4-7-17(22)16(10-13)21(23,24)25/h2-11H,1H3,(H,26,30)(H2,28,29,31)",MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,advanced hepatocellular carcinoma,liver cancers,Phase 2,26071796,"163 subjects were randomized to treatment. Median time to progression was 3.0 months in the tigatuzumab 6/2 mg/kg combination group (p=0.988 vs. sorafenib), 3.9 months in the tigatuzumab 6/6 mg/kg combination group (p=0.586 vs. sorafenib), and 2.8 months in the sorafenib alone group. Median overall survival was 12.2 months in the tigatuzumab 6/6 mg/kg combination group (p=0.659 vs. sorafenib), vs. 8.2 months in both other treatment groups (p=0.303, tigatuzumab 6/2 mg/kg combination vs. sorafenib). The most common treatment-emergent adverse events were palmar-plantar erythrodysesthesia syndrome, diarrhea, and decreased appetite.",,,,
literature,tivantinib,1026778,P08581,"InChI=1S/C23H19N3O2/c27-22-19(16-11-24-18-9-2-1-7-14(16)18)20(23(28)25-22)17-12-26-10-4-6-13-5-3-8-15(17)21(13)26/h1-3,5,7-9,11-12,19-20,24H,4,6,10H2,(H,25,27,28)/t19-,20-/m0/s1",UCEQXRCJXIVODC-PMACEKPBSA-N,O=C1NC(=O)[C@H]([C@@H]1c2c[nH]c3ccccc23)c4cn5CCCc6cccc4c56,sorafenib,1857,O00444;O14578;O14965;O15146;O15197;O15264;O43318;O43353;O94804;O94921;O95819;P00519;P04049;P04629;P06213;P06239;P06241;P07333;P07948;P07949;P08631;P08908;P09619;P09769;P10721;P11362;P12931;P15056;P16234;P17948;P21709;P21802;P22607;P24941;P28223;P28335;P29317;P29320;P29322;P29323;P30530;P33981;P34913;P34969;P35590;P35916;P35968;P36888;P37173;P41240;P41595;P42684;P42685;P45984;P47898;P48729;P49336;P49759;P50406;P50613;P52333;P53667;P53671;P53778;P54756;P54760;P54762;P54764;Q00526;Q00535;Q00537;Q02750;Q02763;Q08345;Q12866;Q13163;Q13470;Q15375;Q15759;Q16288;Q16539;Q16620;Q16832;Q32MK0;Q56UN5;Q59H18;Q7L7X3;Q86Z02;Q8IVW4;Q8NE63;Q8TD08;Q8WXR4;Q92772;Q92918;Q96GD4;Q96Q40;Q9BUB5;Q9BWU1;Q9BYT3;Q9H1R3;Q9H2G2;Q9H2K8;Q9H2X6;Q9H3Y6;Q9H422;Q9HBH9;Q9NRP7;Q9NYL2;Q9UBE8;Q9UF33;Q9UK32;Q9UKE5;Q9UL54;Q9UQB9;Q9Y4K4,"InChI=1S/C21H16ClF3N4O3/c1-26-19(30)18-11-15(8-9-27-18)32-14-5-2-12(3-6-14)28-20(31)29-13-4-7-17(22)16(10-13)21(23,24)25/h2-11H,1H3,(H,26,30)(H2,28,29,31)",MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,advanced solid tumors,advanced solid cancers,Phase 1,25294187,"Eighty-seven patients received the study treatment. The combination had no unexpected toxicities. The most common treatment-related adverse events (AE) were rash (40 %), diarrhea (38 %), and anorexia (33 %). The RP2D was tivantinib 360 mg BID and sorafenib 400 mg BID for all cancer histologies, except in hepatocellular carcinoma (HCC) patients tivantinib was 240 mg BID plus sorafenib 400 mg BID. The overall response rate was 12 % in all patients, 26 % in melanoma, 15 % in renal cell carcinoma (RCC), 10 % in HCC, and 0 % in other patients. Disease control rate (CR, PR and SD _8 weeks) was 58 % in all patients, 90 % in RCC, 65 % in HCC, 63 % in melanoma, 40 % in breast cancer, and 8 % in NSCLC patients.",,,,
clinicaltrials.gov,trametinib,1081334,O00329;P42336;P42338;P42345;P48736;P52333,"InChI=1S/C26H23FIN5O4/c1-13-22-21(23(31(3)24(13)35)30-20-10-7-15(28)11-19(20)27)25(36)33(17-8-9-17)26(37)32(22)18-6-4-5-16(12-18)29-14(2)34/h4-7,10-12,17,30H,8-9H2,1-3H3,(H,29,34)",LIRYPHYGHXZJBZ-UHFFFAOYSA-N,CN1C(=O)C(=C2N(C(=O)N(C3CC3)C(=O)C2=C1Nc4ccc(I)cc4F)c5cccc(NC(=O)C)c5)C,sorafenib,1857,O00444;O14578;O14965;O15146;O15197;O15264;O43318;O43353;O94804;O94921;O95819;P00519;P04049;P04629;P06213;P06239;P06241;P07333;P07948;P07949;P08631;P08908;P09619;P09769;P10721;P11362;P12931;P15056;P16234;P17948;P21709;P21802;P22607;P24941;P28223;P28335;P29317;P29320;P29322;P29323;P30530;P33981;P34913;P34969;P35590;P35916;P35968;P36888;P37173;P41240;P41595;P42684;P42685;P45984;P47898;P48729;P49336;P49759;P50406;P50613;P52333;P53667;P53671;P53778;P54756;P54760;P54762;P54764;Q00526;Q00535;Q00537;Q02750;Q02763;Q08345;Q12866;Q13163;Q13470;Q15375;Q15759;Q16288;Q16539;Q16620;Q16832;Q32MK0;Q56UN5;Q59H18;Q7L7X3;Q86Z02;Q8IVW4;Q8NE63;Q8TD08;Q8WXR4;Q92772;Q92918;Q96GD4;Q96Q40;Q9BUB5;Q9BWU1;Q9BYT3;Q9H1R3;Q9H2G2;Q9H2K8;Q9H2X6;Q9H3Y6;Q9H422;Q9HBH9;Q9NRP7;Q9NYL2;Q9UBE8;Q9UF33;Q9UK32;Q9UKE5;Q9UL54;Q9UQB9;Q9Y4K4,"InChI=1S/C21H16ClF3N4O3/c1-26-19(30)18-11-15(8-9-27-18)32-14-5-2-12(3-6-14)28-20(31)29-13-4-7-17(22)16(10-13)21(23,24)25/h2-11H,1H3,(H,26,30)(H2,28,29,31)",MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,,liver cancers,Phase 1,,,NCT02292173,Trametinib in Combination With Sorafenib in Patients With Advanced Hepatocellular Cancer,,https://ClinicalTrials.gov/show/NCT02292173
